,created_date,source,context,annotation
57,2024-02-12,X,"진짜 주집착 찐으로 미친것 같아서
연기가 아니라 걍 그 캐릭터로 보이고
너무 무서움 진짜","[{'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}]"
58,2024-02-12,X,"죄송한데 저 그돈 없이도 먹고 산다고요!!!
와 드럽고 치사하다!!! ","[{'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '분노_비위상함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
59,2024-02-07,X,민족 대명절이라며 3일이 뭐냐. 쩨쩨한 민족이 되고 싶지 않으면 당장 7일 쉬어야한다,"[{'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}]"
60,2024-02-14,X,가비지타임 팝업 끝나고만 와 본 게 제일 억울하다 다들 왜 저 빼고 재밋는 거 보고 잇었냐구요,"[{'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}]"
61,2024-02-12,X,전 사회인이 되니 명절이 무조건적으로 좋지만은 않은 거 같습니다....,"[{'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
62,2024-02-12,X,"그걸 잡는게 정부 역할인데 ㅜ.
욕도 이제 지겹다","[{'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}]"
63,2024-02-15,X,"네웹 무료회차감상으로 수익이 안나온다고? 월고료가있는데어시비로다나간다고?
이x발 작가님들 도대체 어떻게 연재하고 있던 거임 네웹이 쓰레기새끼들이네이거","[{'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}]"
64,2024-02-12,X,"아.. 너무 충격적임. 유튜브 광고에서 후쿠시마 쌀 광고해 
후쿠시마...나 눈을 의심했어...나라가 망했다","[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}]"
65,2024-02-08,X,"아 사귄지 얼마나 됐다고
오바야 오바 헤어진다 니네들","[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_시기심', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
66,2024-02-08,X,우리는 자체개발기술이니까 옷 만드는 속도 느리다는걸 봐줘야됨..??? 경쟁력이 없어도 너무 없음 최초는 어렵지만 모방은 쉬움 금방 따라잡힐거란 생각이 안드나?,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
67,2024-02-15,X,일본에서 서브컬쳐가 좀 더 대중화 되어있는 편이라고 해도 해외 버추얼 아이돌 신인이 저정도 이벤트 하는거면 박수쳐줘야함,"[{'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '중립_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}]"
68,2024-02-15,X,"말들 의식해서 바꿨으면 사과 공지 짧게라도 올렸음 좋았을텐데
이렇게 슬쩍 수정한거 조금 흠 스럽긴 함 물론 수정 안한거보단 낫지만","[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
69,2024-02-15,X,아니 비였는데!!! 영상8도였는데!!!! 눈으로 바뀌었다니까!!!!! 내가 과몰입을 하는게 아니라!!!! 2월 15일에 눈이 내린다니까 갑자기!!!!!,"[{'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
70,2024-02-14,X,"행정 능력 최하 정부답다.
일반인 무능한 것은 죄가 아니지만 정부의 무능은 죄악이다.","[{'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '분노_불만', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}]"
71,2024-02-15,X,왜 사람 가려서 사과하세요? 사람 걸러서 선택적 사과 하고 플텍은 왜 거신 거예요? 공개 사과문도 안 보이고 내가 찾아가 드리지도 못하잖아,"[{'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
72,2024-02-15,X,사과 바라지도 않았는데 선택적 사과라니까 넘 황당해요 ....,"[{'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}]"
73,2024-02-10,X,"노아가 그렇다고 너무 미안하다 죄송하다 이러는데 안 믿을 수가 없었음...
진심으로 미안해했는데 그거는 우리를 속이는 것에 대한 사과였던것임","[{'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}]"
74,2024-02-15,X,친구한테 믿을수가 없는 카톡이 옴…,"[{'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
75,2024-02-11,X,"식당왓는데 와파 비번 개멀리있어서 안보여가지고 다들 아..뭐야..했는데 내가 폰 들고 "" 걱정마 갤럭시 s23+ 광학 100배줌이라면 가능해 "" ㅇㅈㄹ 삼성 CF발언함..","[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}]"
76,2024-02-09,X,"그리고 혜원 언니 자존감 낮은거 너무 안타까움
언니 칭찬만 가득 해드려야돼 진짜로","[{'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
77,2024-02-15,X,학대받으면 복수심이 생기는게 아니라 애정결핍이 생기는 부분이 너무 안타까움 남들이 보기엔 그냥 착한건데 사실은 일원으로 인정받고싶어서 애쓰는거라는게 ㅜㅜ,"[{'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
78,2024-02-15,X,솔직히 제 3자가 멋모르고 비판만 하는 모습 누가 생각하기에도 별로 탐탁지 않고 그냥 비판하는 수준이 아니라 너 하나 죽고 끝나자 이 마인드로 쏘아붙이는것 같아서 눈살찌푸려짐 진짜,"[{'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}]"
79,2024-02-07,X,트리플에스는 그때 딱 터진 4명만 이끌었으면 더 유명해질텐데 굳이 인원 늘리는 이유가 뭐임 듣보만 늘어나서 안타까움,"[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
80,2024-02-13,X,계약서 실제로 읽어보진 않았지만 불공정계약임에도 모 방송 나온 아티스트들 거의 계약된거 보면 그 회사 악독하고 재수없다..사람 마음 이용하지 마라....,"[{'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_치사함', 'gender': ''}]"
81,2024-02-15,X,80년전 사건에 대한 왜곡된 역사관을 바로잡아 주려는 시도는 성공 확률이 극히 낮아보여 참 안타까울 뿐이죠,"[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
82,2024-02-05,X,불명 스포하지마세요 !!! 제작진들 서치해서 스포한 아티스트 다음 출연 일절 없는걸로 유명함,"[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}]"
83,2024-02-08,X,"오랜시간 힘드셨다면 미리 말씀을 주셨어야죠,
협력진분들 커미션도 아니고 오직 팬심으로만 협력해서 드린건데 사소한 공지 • 연락도 일절 없으시다가 잠수타시고 , 협력품 다 받으신 다음에 이런식으로 주최 취소를 하신다는게 이해가 안간다는거에요","[{'annotator': '', 'emotion': '싫어함(상태)_실망', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_서먹함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}]"
84,2024-02-07,X,멤버들이 방송에서 선넘은 연성 보고 진심으로 화내는 모습 보이면 팬들도 같이 화내고 속상해하고 아파할게 보이니 참는거란걸 생각을하는 인간이면 눈치를채세요 제발..,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
85,2024-02-15,X,애 상태랑 어머니 얘기는 안보이고 아버지 이시간에 주무신다는 거나 계속 아버지가 화낸다 쫓아낸다 자기 말 안듣는다 하는 거 보면 대충 어떻게 살지 감 오잖아... ,"[{'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
86,2024-02-15,X,"아 일하기 너무 싫음 끔찍함 직무 너무 안 맞음
하지만 잘하는게 딱히 없기 때문에 그냥 하던거 해야함","[{'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}]"
87,2024-02-14,X,우리 공주한테 줄 수 있는 마음의 크기도 너무 부족해서 억울한데 그 마음을 같잖은 무언가에 낭비하기도 싫음,"[{'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '사랑_귀중함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_냉담', 'gender': ''}]"
88,2024-02-13,X,"요즘 ㅆㅃ 다 비싸서 뭘 하기가 싫음
밥 비싸서 사먹기 싫음
커피 비싸서 사먹기 싫음
옷 비싸서 사기 싫음
신발 비싸서 사기 싫음
책 비싸서 사기 싫음","[{'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '분노_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}]"
89,2024-02-11,X,"일본 방사능….너는 정말 쓰레기구나
ㅎ다시봐도 어이없고 일본차 타고 관광오는것도 싫음","[{'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}]"
90,2024-02-15,X,이게... 인생? 이렇게 싫은게 인생? 이렇게 싫은걸 참고살아야하는게 인생? 이게 어른의 삶?,"[{'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_절망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}]"
